Date,log_returns
5/23/14,0.00136906
5/22/14,0.013146593
5/21/14,0.003615635
5/20/14,-0.008692518
5/19/14,-0.009165127
5/16/14,0.001004071
5/15/14,-0.008457287
5/14/14,-0.008565915
5/13/14,0.019675126
5/12/14,0.003118088
5/9/14,0.006635367
5/8/14,-0.008103894
5/7/14,0.000275182
5/6/14,-0.00402859
5/5/14,-0.004467327
5/2/14,0.001820969
5/1/14,0.012010275
4/30/14,0.008521708
4/29/14,0.004008021
4/28/14,0.005431761
4/25/14,-0.00515154
4/24/14,-0.010316565
4/23/14,-0.002493384
4/22/14,-0.002027099
4/21/14,0.005723287
4/17/14,-0.004157279
4/16/14,0.01495407
4/15/14,-0.00429545
4/14/14,0.022902853
4/11/14,0.014403937
4/10/14,-0.041119889
4/9/14,-0.01263675
4/8/14,-0.020772673
4/7/14,0.001167725
4/4/14,-0.014278299
4/3/14,-0.005125959
4/2/14,0.001941243
4/1/14,0.002830349
3/31/14,0.00062021
3/28/14,0.011140439
3/27/14,0.009454872
3/26/14,0.018905536
3/25/14,0.004805896
3/24/14,0.005294694
3/21/14,-0.002232748
3/20/14,-0.009894195
3/19/14,-0.010525949
3/18/14,-0.007619048
3/17/14,0.017409144
3/14/14,-0.013243989
3/13/14,-0.009841658
3/12/14,-0.010368309
3/11/14,-0.007794521
3/10/14,-0.005455385
3/7/14,-0.006036526
3/6/14,0.012197948
3/5/14,-0.017070463
3/4/14,0.014073053
3/3/14,-0.014853965
2/28/14,-0.006225111
2/27/14,0.003799616
2/26/14,-0.00767079
2/25/14,0.002579119
2/24/14,-0.001462286
2/21/14,0.008719303
2/20/14,0.000954249
2/19/14,-0.009157714
2/18/14,0.009591787
2/14/14,-0.008473196
2/13/14,-0.012066348
2/12/14,-0.002972831
2/11/14,0.00740589
2/10/14,-0.002900744
2/7/14,0.012171214
2/6/14,0.002590408
2/5/14,0.027790576
2/4/14,-0.002308667
2/3/14,-0.01767003
1/31/14,-0.020697548
1/30/14,-0.000341295
1/29/14,-0.005361073
1/28/14,0.006812621
1/27/14,-0.007236829
1/24/14,-0.012477012
1/23/14,-0.019332699
1/22/14,0.010159104
1/21/14,0.010598864
1/17/14,-0.005355213
1/16/14,0.003008786
1/15/14,8.37E-05
1/14/14,0.000502361
1/13/14,-0.011739829
1/10/14,0.003981062
1/9/14,0.003997041
1/8/14,-0.005076795
1/7/14,0.002410349
1/6/14,-0.002825363
1/3/14,-0.000995231
1/2/14,-0.010637091
12/31/13,0.004603732
12/30/13,-0.004275586
12/27/13,0.001560086
12/26/13,0.025636035
12/24/13,-0.005548997
12/23/13,0.004369363
12/20/13,0.000336907
12/19/13,-0.019437542
12/18/13,0.020111697
12/17/13,-0.000168619
12/16/13,-0.004792534
12/13/13,-0.009350502
12/12/13,0
12/11/13,-0.011237939
12/10/13,-0.005980463
12/9/13,-0.002528843
12/6/13,0.009331328
12/5/13,-0.01234132
12/4/13,-0.004053183
12/3/13,-0.00395622
12/2/13,-0.007626005
11/29/13,-0.001278638
11/27/13,0.002238739
11/26/13,-0.005348658
11/25/13,-0.005636949
11/22/13,0.00555731
11/21/13,-0.003496801
11/20/13,-0.001506164
11/19/13,-0.011107318
11/18/13,-0.002581866
11/15/13,0.003914512
11/14/13,-0.001410998
11/13/13,0.002823982
11/12/13,0.004961265
11/11/13,-0.005510996
11/8/13,0.011449491
11/7/13,-0.025714799
11/6/13,0.004732551
11/5/13,-0.00805526
11/4/13,-0.001002275
11/1/13,0.002623638
10/31/13,-0.006008793
10/30/13,0.009646998
10/29/13,0.004508029
10/28/13,-0.002489747
10/25/13,-0.008742502
10/24/13,0.004400416
10/23/13,-0.011232669
10/22/13,0.010227333
10/21/13,-0.001081491
10/18/13,-0.004468091
10/17/13,-0.001075509
10/16/13,0.004848991
10/15/13,-0.008757154
10/14/13,-0.006859737
10/11/13,0.004949517
10/10/13,0.022464213
10/9/13,0.035035526
10/8/13,-0.013332428
10/7/13,-0.021078334
10/4/13,0.002033118
10/3/13,0.000704718
10/2/13,0.002666909
10/1/13,-0.005561001
9/30/13,-0.017267811
9/27/13,-0.013117951
9/26/13,0.016270381
9/25/13,-0.005452892
9/24/13,0.005992174
9/23/13,0.002546018
9/20/13,-0.005777024
9/19/13,-0.005591069
9/18/13,0.032209483
